Timestamp,Water_Consumption
01/01/2015 00,223.0326420671919
01/01/2015 08,150.6105952330454
01/01/2015 16,270.1265445415302
01/01/2016 00,79.8206366440293
01/01/2016 08,101.35747795452124
01/01/2016 16,196.55287948666123
01/01/2017 00,180.4575354717516
01/01/2017 08,130.80827933462774
01/01/2017 16,67.24303470705514
01/01/2018 00,141.98649770014305
01/01/2018 08,147.9797321594131
01/01/2018 16,142.45168870231257
01/01/2019 00,150.547984658657
01/01/2019 08,250.8431494018101
01/01/2019 16,161.5164072922379
01/01/2020 00,280.2244889543253
01/01/2020 08,202.02663185497036
01/01/2020 16,100.54798826371844
01/02/2015 00,168.61528262542558
01/02/2015 08,105.51599945470026
01/02/2015 16,170.3606045157754
01/02/2016 00,71.32332410363217
01/02/2016 08,205.13898680958863
01/02/2016 16,68.73180734885248
01/02/2017 00,229.9255389186724
01/02/2017 08,100.98935504399894
01/02/2017 16,63.05340070146108
01/02/2018 00,156.77749521815704
01/02/2018 08,98.2122758770106
01/02/2018 16,85.45852717472007
01/02/2019 00,116.15360613229085
01/02/2019 08,121.71723764112788
01/02/2019 16,95.39153395862768
01/02/2020 00,112.44761629769924
01/02/2020 08,148.35415616014495
01/02/2020 16,118.62614463063348
01/03/2015 00,144.393280143567
01/03/2015 08,273.02320931136336
01/03/2015 16,221.075434782936
01/03/2016 00,159.34799869226373
01/03/2016 08,91.72103714923934
01/03/2016 16,194.18039949113927
01/03/2017 00,138.34960761704454
01/03/2017 08,40.98455732482832
01/03/2017 16,74.9866725480974
01/03/2018 00,85.92890650084063
01/03/2018 08,179.87767098807225
01/03/2018 16,218.54495828575588
01/03/2019 00,114.97552330971
01/03/2019 08,156.82755359603186
01/03/2019 16,90.62685023043916
01/03/2020 00,127.44441921001632
01/03/2020 08,230.9448836050641
01/03/2020 16,342.0533293562618
01/04/2015 00,131.92048989291004
01/04/2015 08,200.33126106624445
01/04/2015 16,230.3617213802017
01/04/2016 00,134.77989006434856
01/04/2016 08,43.949945727721165
01/04/2016 16,188.91211225405831
01/04/2017 00,100.08707731029504
01/04/2017 08,212.26942392585556
01/04/2017 16,134.2210765574721
01/04/2018 00,316.3803915697278
01/04/2018 08,110.96663121315376
01/04/2018 16,142.2091822435914
01/04/2019 00,227.98992477216035
01/04/2019 08,193.5707925591846
01/04/2019 16,96.0561141983401
01/04/2020 00,233.59215621724124
01/04/2020 08,78.82263004358727
01/04/2020 16,258.53241718160626
01/05/2015 00,71.7810504126234
01/05/2015 08,215.5130601796284
01/05/2015 16,106.68391461176331
01/05/2016 00,102.96524128038588
01/05/2016 08,366.5989651498472
01/05/2016 16,318.30201337840265
01/05/2017 00,167.06930414534327
01/05/2017 08,116.8265923857916
01/05/2017 16,76.96292993163257
01/05/2018 00,124.69977319109188
01/05/2018 08,301.9257682567599
01/05/2018 16,188.41087229147027
01/05/2019 00,87.83569852829142
01/05/2019 08,65.17066130943849
01/05/2019 16,104.11859359236986
01/06/2015 00,114.010044512088
01/06/2015 08,109.83202596360758
01/06/2015 16,204.6440256338974
01/06/2016 00,160.72492587430804
01/06/2016 08,89.45662438112119
01/06/2016 16,60.58412800227031
01/06/2017 00,110.61058420671236
01/06/2017 08,152.85761053017885
01/06/2017 16,320.0610579741794
01/06/2018 00,217.8757442202869
01/06/2018 08,147.6088517613725
01/06/2018 16,126.76455559736492
01/06/2019 00,97.4786758806228
01/06/2019 08,136.76122789427944
01/06/2019 16,340.6140943245495
01/07/2015 00,160.7429003720355
01/07/2015 08,120.81552163905044
01/07/2015 16,91.5127058095406
01/07/2016 00,63.78643251534909
01/07/2016 08,128.1534268285235
01/07/2016 16,104.29507972167733
01/07/2017 00,97.1953762863918
01/07/2017 08,286.4172086317159
01/07/2017 16,59.94307999447729
01/07/2018 00,393.37980874645103
01/07/2018 08,176.61574021695702
01/07/2018 16,375.2538695554723
01/07/2019 00,257.5142477778708
01/07/2019 08,277.39993930394985
01/07/2019 16,210.7505014594096
01/08/2015 00,105.25130020410856
01/08/2015 08,114.03632355566737
01/08/2015 16,167.7995023103344
01/08/2016 00,228.902549707293
01/08/2016 08,125.09189605065772
01/08/2016 16,238.7403257126053
01/08/2017 00,87.96873008568132
01/08/2017 08,194.00632422996188
01/08/2017 16,135.9461853481501
01/08/2018 00,97.62540164122817
01/08/2018 08,69.42920674125011
01/08/2018 16,99.64731614646178
01/08/2019 00,67.4379654312513
01/08/2019 08,152.1344652967131
01/08/2019 16,74.5653781990484
01/09/2015 00,208.6623335920787
01/09/2015 08,141.2617537112517
01/09/2015 16,149.2121666018706
01/09/2016 00,270.82928381152374
01/09/2016 08,157.9555763483976
01/09/2016 16,324.23783379275363
01/09/2017 00,238.1177895842942
01/09/2017 08,234.52697558566385
01/09/2017 16,298.59889446868254
01/09/2018 00,272.07489089393283
01/09/2018 08,173.26694581193195
01/09/2018 16,70.54200319270007
01/09/2019 00,119.37835268521216
01/09/2019 08,169.27547981628524
01/09/2019 16,47.758208478331824
01/10/2015 00,214.5333297847346
01/10/2015 08,267.62835549775576
01/10/2015 16,321.1930901869894
01/10/2016 00,112.07727571596836
01/10/2016 08,125.80858624229091
01/10/2016 16,197.0579321012969
01/10/2017 00,72.67424763983584
01/10/2017 08,143.3431208618735
01/10/2017 16,46.590421971103694
01/10/2018 00,92.30311043238449
01/10/2018 08,254.6336651749103
01/10/2018 16,194.3017457187766
01/10/2019 00,178.2561536989243
01/10/2019 08,212.02712869176577
01/10/2019 16,151.00915758262616
01/11/2014 00,92.24757014624645
01/11/2014 08,59.8158718010614
01/11/2014 16,108.87972637943732
01/11/2015 00,191.30365130819897
01/11/2015 08,248.7463514169599
01/11/2015 16,181.99878518351167
01/11/2016 00,132.07999823257006
01/11/2016 08,200.2024538292784
01/11/2016 16,109.0762393619807
