ID,C11
0,0.0895203258650061
1,0.0468319973942232
2,0.0396351558424954
3,0.0317983788260347
4,0.0748562213508241
5,0.0372351685926102
6,1.0330867574559093
7,0.0776993721579566
8,-0.0077389871720967
9,-0.0008317420747817473
10,0.0152272894668822
11,0.0184989844518147
12,0.1427426904157012
13,-0.0032280002532549
14,0.0043805679968189
15,-0.0046142910569598
16,-0.0051601640050593
17,0.0430920816627425
18,0.0388105565423659
19,1.5612090155237497
20,0.1131132572400907
21,0.0965429739139047
22,-0.0061873261922064
23,0.1519695110392683
24,0.0529194623413066
25,0.0872603238458673
26,0.0969806510574985
27,-0.0015583261929634
28,0.0062701344435821
29,0.0874534910124205
30,0.0958765150771238
31,0.1850881153120974
32,0.4094658811358515
33,0.0429229976293452
34,0.0320679806216565
35,-0.0012785857579296
36,0.0135300354689627
37,-0.0192533171099144
38,0.2760757002559364
39,0.0903001633874476
40,0.25355418848305
41,0.011308914066297
42,0.1627924397752332
43,0.2791382728208669
44,0.0062916823563359
45,-0.0025674080261911
46,0.1214223930924717
47,0.0155425286613863
48,0.0022613296913911
49,0.012510603525838
50,0.0091145267544075
51,0.5769369855434077
52,0.0138615261053254
53,0.0055809224778069
54,0.4121499036372372
55,0.0541670068699354
56,0.0280683165289584
57,0.000879091850513406
58,0.3013726720713053
59,1.1920215886621746
60,-0.0014278555875969
61,0.8109320612953697
62,0.0653828344351986
63,-0.0373153971735915
64,0.3051662179845114
65,0.1099412106786956
66,0.0281456507515404
67,0.1005039657563156
68,0.9576634186760278
69,-0.0119815703880977
70,0.0804720702645679
71,0.0057671357312269
72,0.1832711400658802
73,0.0244980026906504
74,-0.0050544428680282
75,0.0875273775040898
76,0.0793329966332532
77,-0.0147477718606741
78,0.1153987005154721
79,0.0266030246725137
80,0.138939440294429
81,0.004198183865085
82,0.0296464671300856
83,0.0026075013801658
84,0.0569541266629594
85,-0.0074639202161128
86,0.0483174772777261
87,0.06313244221528
88,-0.0042847381841625
89,0.0448724741350637
90,0.0350631015856729
91,0.0338022071621239
92,-0.0060582981583335
93,-0.0207853394319323
94,0.1214553902431617
95,0.3555606009458562
96,0.0427054428088543
97,0.0872437701899707
98,0.0130235199603784
99,0.0652096227342167
100,0.0242048365631385
101,0.0137969003998264
102,0.0123304005036421
103,0.1023986478763315
104,0.0083062550166143
105,0.0070264913514447
106,0.1609800550906035
107,0.0583323396452196
108,0.1132288481174786
109,-0.0018570315547864
110,0.505240812966831
111,-0.0044193346216304
112,-0.0064314559196298
113,0.1775376782134338
114,0.0043438850626276
115,0.0183154146618222
116,0.5794859958814292
117,0.0468479580111802
118,0.0716589317129455
119,0.0132424158376246
120,0.1710069751157548
121,0.0819849710399502
122,0.0366920448876483
123,0.0698049649356302
124,0.0467535478108195
125,0.0448107718364772
126,0.0482379786071828
127,-0.0097437748273055
128,0.1110518211129326
129,0.0267591639060325
130,0.0400515613504483
131,0.3271378440240651
132,0.1819958731043758
133,0.0067300168686053
134,-0.0082846487156152
135,0.0065575423948551
136,0.01093449770448
137,0.3749585183410955
138,0.0520523527797406
139,0.0710574603524333
140,0.1264346663832671
141,0.0401309249547403
142,0.0106827571233427
143,0.0467900639793925
144,0.1743273420833427
145,-0.0037971000655731
146,-0.0122802507541565
147,0.0279088676823162
148,0.1453143662623734
149,0.011980932815845
150,0.0019369500129487
151,0.0812078690987903
152,0.0253748049055295
153,0.0450189231492363
154,0.057173528924648
155,0.0737075004618451
156,0.0135771007603344
157,0.0417450543381708
158,0.1074206044942
159,0.174118897569069
160,0.0641923333182119
161,0.0011028484979175
162,0.0045039853479122
163,0.0301966074657961
164,0.0592512416324299
165,0.0374939330718128
166,0.0001403414539224877
167,-0.0064243346326982
168,0.006097668322146
169,0.041470166848252
170,-0.0046571069026931
171,0.0048531926599781
172,0.0147996341313888
173,-0.005508952731534
174,0.0918078360285723
175,0.1268678623210282
176,0.5502103110274026
177,0.0634499830926832
178,0.008901420304353
179,0.0564397619803977
180,0.0020458205643628
181,0.0218012130566549
182,0.0665321920802756
183,0.0246001151551109
184,1.2268351462438989
185,-0.0013941416275132
186,0.0604629552797653
187,0.9648350652105642
188,0.0329861346762124
189,0.0046973504103494
190,0.01527508544705
191,0.0013669470789066
192,0.0338531104265848
193,0.0154471268577513
194,0.0890887258760401
195,1.4716317793196794
196,0.0360406406803147
197,-0.005179067806706
198,0.0825576495105886
199,0.1104044503602364
200,0.0096362628100417
201,0.0030193251848049
202,0.0250388113162547
203,0.0190805776457546
204,0.0071832953261894
205,-0.0180073045490187
206,-0.0015240034468661
207,0.0512493721956852
208,-0.000862861363902533
209,0.1440313353181555
210,0.0162800593509088
211,-0.0069318339039112
212,0.082632266473052
213,0.0434790671117774
214,-0.0096430866314199
215,0.0728102962308323
216,0.0770506954748051
217,0.8537934947192801
218,0.1098515420337939
219,0.3021919009374958
220,0.0146627626822177
221,0.01599372593284
222,0.0703914047310497
223,0.0428263710574677
224,0.0309878937481204
225,0.1066606622718758
226,-0.0139518365338889
227,0.5914163883658681
228,0.0094775518320104
229,-0.0167331288535104
230,0.1359495017563434
231,-0.0065665661819166
232,0.2454786219707714
233,0.0262463848451134
234,-0.0180267161044068
235,0.1064746084795428
236,0.0344630703829401
237,0.0805530819841984
238,0.1650956671829637
239,0.0269994210426648
240,0.5755839114831076
241,0.0097369591122275
242,0.0342448424197801
243,0.0457634866025929
244,0.0570248057820821
245,0.0382469633082479
246,0.0257053364545528
247,0.0541136453107266
248,0.0770005813428883
249,0.0808912954044855
250,0.0022953872423193
251,0.0264062225234585
252,0.0514917329806309
