Timestamp,Water_Consumption
01/01/2015 00,209.84245193951463
01/01/2015 08,149.08883226629823
01/01/2015 16,278.8015105013104
01/01/2016 00,76.32526246405024
01/01/2016 08,100.93287755191858
01/01/2016 16,203.5586258947993
01/01/2017 00,192.8573075228607
01/01/2017 08,126.73762891983102
01/01/2017 16,62.91209736180885
01/01/2018 00,140.01404967138012
01/01/2018 08,147.82249108677337
01/01/2018 16,141.47941455190826
01/01/2019 00,153.77997711850472
01/01/2019 08,262.12696716791714
01/01/2019 16,145.74463574011662
01/01/2020 00,269.19057811022026
01/01/2020 08,215.16404470867735
01/01/2020 16,97.62515710155805
01/02/2015 00,176.42962354849803
01/02/2015 08,105.37459099668756
01/02/2015 16,171.6383958252893
01/02/2016 00,72.19953673851484
01/02/2016 08,211.43434131172867
01/02/2016 16,78.30604551920308
01/02/2017 00,212.0913810103071
01/02/2017 08,104.73656562705976
01/02/2017 16,57.16677258612237
01/02/2018 00,160.38205434794264
01/02/2018 08,105.01494447664146
01/02/2018 16,77.38704222244081
01/02/2019 00,109.91103650454576
01/02/2019 08,114.67405267001894
01/02/2019 16,99.57031320257832
01/02/2020 00,106.86813641235544
01/02/2020 08,149.128188350842
01/02/2020 16,128.1564111980209
01/03/2015 00,142.5371430248503
01/03/2015 08,273.6049944688208
01/03/2015 16,217.1327563498742
01/03/2016 00,157.3788207488342
01/03/2016 08,88.14712695001964
01/03/2016 16,190.93773054081709
01/03/2017 00,143.2590266685342
01/03/2017 08,35.7119822633999
01/03/2017 16,71.59567233669338
01/03/2018 00,84.04958146719872
01/03/2018 08,197.94328720033903
01/03/2018 16,217.36697703254657
01/03/2019 00,110.44543752717676
01/03/2019 08,158.6082531992264
01/03/2019 16,85.56639381289625
01/03/2020 00,118.72173253372016
01/03/2020 08,221.7931079026959
01/03/2020 16,344.8947264188172
01/04/2015 00,122.249459741697
01/04/2015 08,197.7034922812869
01/04/2015 16,222.67443733471143
01/04/2016 00,126.75048685647306
01/04/2016 08,35.97253969554057
01/04/2016 16,196.0743146150798
01/04/2017 00,96.79797587884912
01/04/2017 08,219.96659511793985
01/04/2017 16,132.57330838916528
01/04/2018 00,316.04026101300536
01/04/2018 08,101.55930514434058
01/04/2018 16,147.64876652006063
01/04/2019 00,235.59966765394088
01/04/2019 08,185.05993401974752
01/04/2019 16,90.35371467185811
01/04/2020 00,239.4159632883143
01/04/2020 08,74.25470073406154
01/04/2020 16,274.95237627213265
01/05/2015 00,72.24585413987319
01/05/2015 08,221.42163271811089
01/05/2015 16,111.01216044390276
01/05/2016 00,95.715800840959
01/05/2016 08,353.9800144390097
01/05/2016 16,332.0456834013705
01/05/2017 00,166.5583665260791
01/05/2017 08,120.21840711416252
01/05/2017 16,71.85085160701834
01/05/2018 00,122.70779557887975
01/05/2018 08,294.6241313167213
01/05/2018 16,194.12761053058423
01/05/2019 00,83.97288994374176
01/05/2019 08,58.98532712240132
01/05/2019 16,105.95361308100752
01/06/2015 00,119.20348124351716
01/06/2015 08,111.23281777542144
01/06/2015 16,197.6345001755228
01/06/2016 00,167.733721258628
01/06/2016 08,83.89145700019807
01/06/2016 16,51.530046572036944
01/06/2017 00,115.1709230685846
01/06/2017 08,155.35044573019238
01/06/2017 16,298.6493664433831
01/06/2018 00,232.9685165838837
01/06/2018 08,157.1512420184634
01/06/2018 16,124.38828831504064
01/06/2019 00,93.48705267123376
01/06/2019 08,135.99034419428398
01/06/2019 16,339.2898286513165
01/07/2015 00,159.07131587481
01/07/2015 08,118.79777297781192
01/07/2015 16,84.58201691173531
01/07/2016 00,55.68505256759203
01/07/2016 08,120.48497503156328
01/07/2016 16,100.82762754904036
01/07/2017 00,92.2826002189234
01/07/2017 08,282.5426805318159
01/07/2017 16,50.796144570707646
01/07/2018 00,386.3614035058173
01/07/2018 08,183.34630692551335
01/07/2018 16,348.0784391949216
01/07/2019 00,267.3738201706659
01/07/2019 08,275.9882898754182
01/07/2019 16,234.57673828885
01/08/2015 00,100.15005047034188
01/08/2015 08,109.14611425512578
01/08/2015 16,183.08765947482595
01/08/2016 00,229.34741710104123
01/08/2016 08,116.94213359482956
01/08/2016 16,231.5698771555564
01/08/2017 00,85.9572972543474
01/08/2017 08,199.4210409060721
01/08/2017 16,133.8967574402689
01/08/2018 00,93.96454872845824
01/08/2018 08,61.6864977540498
01/08/2018 16,98.871982389448
01/08/2019 00,63.1724661252936
01/08/2019 08,156.9804548470463
01/08/2019 16,67.87281714756836
01/09/2015 00,203.5622422342328
01/09/2015 08,144.05095765471475
01/09/2015 16,153.40163845449223
01/09/2016 00,259.45823504402364
01/09/2016 08,161.42718234241192
01/09/2016 16,315.57477371120183
01/09/2017 00,238.2419552235304
01/09/2017 08,234.1553225164501
01/09/2017 16,290.21372952385747
01/09/2018 00,289.94309778672624
01/09/2018 08,178.2386504029224
01/09/2018 16,62.38740265260476
01/09/2019 00,115.1747602006954
01/09/2019 08,174.2358084452336
01/09/2019 16,38.0209856245824
01/10/2015 00,211.09464100064096
01/10/2015 08,276.6207111599106
01/10/2015 16,320.3169746624514
01/10/2016 00,117.3491897903105
01/10/2016 08,128.80434813006246
01/10/2016 16,196.46125106359585
01/10/2017 00,71.08444886023025
01/10/2017 08,149.09786148242745
01/10/2017 16,40.34470468416546
01/10/2018 00,92.2084642336635
01/10/2018 08,249.83245827658925
01/10/2018 16,205.42124916839745
01/10/2019 00,184.52873674347592
01/10/2019 08,189.1577960008328
01/10/2019 16,142.3254927907575
01/11/2014 00,86.58831864025149
01/11/2014 08,60.696510134529056
01/11/2014 16,103.3069174882054
01/11/2015 00,236.9335176073452
01/11/2015 08,261.9711668148788
01/11/2015 16,186.59928217650287
01/11/2016 00,136.1430725331535
01/11/2016 08,204.0582163372308
01/11/2016 16,106.53792056628608
01/11/2017 00,129.2521768457862
01/11/2017 08,136.22965525479174
01/11/2017 16,79.80466991732231
01/11/2018 00,125.69726325346548
01/11/2018 08,257.56449046498926
01/11/2018 16,96.76658148941492
01/11/2019 00,192.000352389328
01/11/2019 08,186.4377570114414
01/11/2019 16,80.19279277009417
01/12/2014 00,132.54649545508244
01/12/2014 08,278.6851950266556
01/12/2014 16,146.144939049493
01/12/2015 00,280.2192924445725
01/12/2015 08,167.5160529925324
01/12/2015 16,180.2893348469373
01/12/2016 00,306.9805630657748
01/12/2016 08,63.937757614598574
01/12/2016 16,244.48522131551897
01/12/2017 00,71.45078574960439
01/12/2017 08,110.32987575782568
01/12/2017 16,235.91573532036625
01/12/2018 00,131.42341828360662
01/12/2018 08,285.53377218565805
01/12/2018 16,144.63592021472138
01/12/2019 00,121.4510670898797
01/12/2019 08,209.77697888930973
01/12/2019 16,87.24642572590608
02/01/2015 00,131.31142752542723
02/01/2015 08,204.8291250810297
02/01/2015 16,96.69740574247852
02/01/2016 00,84.31709181812388
02/01/2016 08,133.2395661054424
02/01/2016 16,120.94868545387146
02/01/2017 00,155.47322763944564
02/01/2017 08,93.68889665728088
02/01/2017 16,59.5551945871317
02/01/2018 00,271.5528252583454
02/01/2018 08,269.68234208616803
02/01/2018 16,233.88513711283133
02/01/2019 00,69.04236334390677
02/01/2019 08,164.87126564807718
02/01/2019 16,94.4697374338655
02/01/2020 00,224.80271378627907
02/01/2020 08,82.55383467116118
02/01/2020 16,148.05945497293754
02/02/2015 00,206.20817514787245
02/02/2015 08,162.4413516585804
02/02/2015 16,119.08390210512432
02/02/2016 00,223.8920662958816
02/02/2016 08,150.33807752917085
02/02/2016 16,177.7519492936721
02/02/2017 00,122.09993501278842
02/02/2017 08,112.84213789578004
02/02/2017 16,45.16216989901245
02/02/2018 00,138.2657183126308
02/02/2018 08,119.19990804381754
02/02/2018 16,262.2396481876882
02/02/2019 00,187.6509079779923
02/02/2019 08,238.7250573110042
02/02/2019 16,304.4117203760169
02/02/2020 00,90.96351633409228
02/02/2020 08,156.95509354489383
02/02/2020 16,58.36584387392809
02/03/2015 00,122.25067589174525
02/03/2015 08,179.31987739684223
02/03/2015 16,151.01654838491066
02/03/2016 00,171.47387047582328
02/03/2016 08,96.8074968370478
02/03/2016 16,152.53086740495644
02/03/2017 00,155.2340989146292
02/03/2017 08,99.91951656509168
02/03/2017 16,50.03746789139792
02/03/2018 00,146.65760543173002
02/03/2018 08,143.04523459213695
02/03/2018 16,187.33127250268788
02/03/2019 00,176.64436327087603
02/03/2019 08,70.67789700651193
02/03/2019 16,263.72858252631005
02/03/2020 00,131.47151489666737
02/03/2020 08,83.26460826317489
02/03/2020 16,127.45063792473192
02/04/2015 00,131.55137196673462
02/04/2015 08,228.93211957082735
02/04/2015 16,174.99958075833518
02/04/2016 00,187.92187617482065
02/04/2016 08,75.63755445699317
02/04/2016 16,154.644157124513
02/04/2017 00,290.2314370356922
02/04/2017 08,97.40688088932993
02/04/2017 16,156.15726053431382
02/04/2018 00,170.39425520868446
02/04/2018 08,196.9660553839741
02/04/2018 16,163.4017412662535
02/04/2019 00,95.2191964265123
02/04/2019 08,113.48436905169784
02/04/2019 16,148.36210388453085
02/04/2020 00,175.9163945900165
02/04/2020 08,60.68505020478968
02/05/2015 00,86.79688012792838
02/05/2015 08,124.56697103840128
02/05/2015 16,168.70131718950623
02/05/2016 00,130.540965933873
02/05/2016 08,137.7308161695558
02/05/2016 16,253.5770159063186
02/05/2017 00,158.37960385115633
02/05/2017 08,286.7421054861453
