ID,C13
0,0.0093096119261876
1,0.0030320891527712
2,0.0253141158697648
3,0.0062131734838889
4,0.0062960264730695
5,0.0185587293373605
6,0.0589347770152703
7,0.006514244774667
8,0.0163747250516512
9,0.0036043878352988
10,0.0145015631996334
11,0.0081511970276328
12,0.0054400746402511
13,0.0055982447301407
14,0.0086607088450595
15,0.0040605059765998
16,0.0044745599806678
17,0.0054809026259367
18,0.0061996793109987
19,0.0362789370812383
20,0.0264214083255642
21,0.0062996089827042
22,0.0067461336401952
23,0.0268726085668508
24,0.0075777900992083
25,0.0256702831940633
26,0.0287148052258776
27,0.0045769890856949
28,0.0150878806661471
29,0.0191099623727272
30,0.0044980720257858
31,0.0277068317056323
32,0.0132146910829537
33,0.005792849063187
34,0.0133555134734028
35,0.0054027009354517
36,0.008289095170699
37,0.0050157866307249
38,0.0275761023798854
39,0.0052014532010848
40,0.1641414579471988
41,0.0032882478553123
42,0.0178549282347152
43,0.0044740955344654
44,0.0066458400505557
45,0.0126523892105755
46,0.0090569934899808
47,0.0038389063947083
48,0.0051148762858478
49,0.0061593370727909
50,0.0233487295874287
51,0.0284399061276194
52,0.0041743737237315
53,0.0052738023904798
54,0.0053624374779023
55,0.0047668728210969
56,0.012646201560688
57,0.0039122539746362
58,0.0121688371138365
59,0.0261579824538562
60,0.0285732809788218
61,0.026277703880783
62,0.0104927865965468
63,0.0185072812154662
64,0.029819777795797
65,0.0184328530366887
66,0.0110886168176197
67,0.0172934987894454
68,0.0240235123780398
69,0.0040000861044295
70,0.0084982010914022
71,0.0068908300190064
72,0.0137305088380121
73,0.0405824596029337
74,0.0047207737542753
75,0.0183328937557011
76,0.0240391277586017
77,0.004395690732213
78,0.0077985029665119
79,0.0169674735981747
80,0.0073113899188005
81,0.0110388021493467
82,0.0057613395692219
83,0.0054924945106226
84,0.0058295705966206
85,0.0038048565801777
86,0.0265063055302793
87,0.0205232564293741
88,0.0036754946631167
89,0.0147526445590988
90,0.0066626676224818
91,0.00386054653784
92,0.0183088219445612
93,0.0155984698284787
94,0.0212100148627773
95,0.0127452016233068
96,0.0091292607832433
97,0.0058873136103333
98,0.0043185079993467
99,0.0091957273934217
100,0.0075267021238009
101,0.0393494385358967
102,0.0122909867740649
103,0.0245027619750321
104,0.0247124906274397
105,0.0258684696461163
106,0.0185510259981815
107,0.0121793029313043
108,0.0065368876411643
109,0.0035895330319594
110,0.0256341788227023
111,0.0058147738263191
112,0.0051500734079358
113,0.0193122881891444
114,0.0275599127350464
115,0.0030320891527712
116,0.0062924476405218
117,0.0061200890085505
118,0.0071352685035212
119,0.0095386130005185
120,0.0032882478553123
121,0.0044252381293749
122,0.0057273989597665
123,0.0140535428537764
124,0.0012374325843215
125,0.0054367848560336
126,0.0415323145759207
127,0.0052052222926481
128,0.0127336479710497
129,0.0291735818156443
130,0.034947672320573
131,0.0057958913084125
132,0.0108967016378078
133,0.0104220761676747
134,0.0045004464408752
135,0.0047602708508979
136,0.0094248591484988
137,0.0410608506651219
138,0.0297064671869297
139,0.015220243228146
140,0.0206825822130444
141,0.00386054653784
142,0.0032383974757299
143,0.0030320891527712
144,0.0275953439160507
145,0.0064358818334999
146,0.0035821427881505
147,0.0061096675489584
148,0.0176739319723996
149,0.0243062955388954
150,0.0098093277255661
151,0.0179301622112466
152,0.0056306141922736
153,0.0103355650634743
154,0.0032670374638887
155,0.004647852717358
156,0.0069567684003463
157,0.0058997247105485
158,0.0061769581688399
159,0.0085790978436539
160,0.0094873242441512
161,0.0070620378782454
162,0.0051916150904848
163,0.0074125613738719
164,0.0068868433472066
165,0.0585600016503808
166,0.0030819395323537
167,0.0047371829568196
168,0.0363036915695606
169,0.0202954960033598
170,0.0043274291091852
171,0.004224224103314
172,0.0073155433009792
173,0.0036716119793031
174,0.007276000607067
175,0.0054554569505175
176,0.0319770004936576
177,0.0204796006973315
178,0.0051949516347808
179,0.0047583127842931
180,0.0043197985359488
181,0.0040635413605973
182,0.003331749350696
183,0.0162176924715599
184,0.0359298848817847
185,0.0119178649476229
186,0.0120727612813202
187,0.0337835949796276
188,0.0098865528736273
189,0.0037910095997408
190,0.0071801794974139
191,0.0114151951594753
192,0.0065875503895999
193,0.0033189349996295
194,0.0228500965596826
195,0.0306010443566042
196,0.008546984743521
197,0.0037526704108363
198,0.0045923170400105
199,0.0185478667980764
200,0.0059783449677756
201,0.012317313678
202,0.018579210128269
203,0.0050166820000644
204,0.0054917986089326
205,0.0069161357741226
206,0.0073394539969517
207,0.0196032242167125
208,0.003186899906655
209,0.0048615177901642
210,0.0157027803497162
211,0.0040624842148876
212,0.0244960916526683
213,0.0372584702483213
214,0.0091340751668444
215,0.0062124304931107
216,0.0037910095997408
217,0.0282169062731331
218,0.0252230267462214
219,0.0146717138988383
220,0.0050237388895088
221,0.0057037205869396
222,0.0106247483335441
223,0.0202361258113119
224,0.0173284365254635
225,0.0067903523112595
226,0.0043740716645747
227,0.0470813655567103
228,0.0036716119793031
229,0.0047583127842931
230,0.0103159026283951
231,0.0057223819057303
232,0.0241300211516095
233,0.0131304541702552
234,0.0097370563418512
235,0.0042341492762038
236,0.0315218059396788
237,0.0064133435873149
238,0.019464205589134
239,0.0080020095721697
240,0.011561200043548
241,0.0085591659907781
242,0.0351852193481822
243,0.0138217125741452
244,0.0070809216012325
245,0.0167341890011589
246,0.0090373538795806
247,0.0078149452846678
248,0.0083812890545009
249,0.0149983831385502
250,0.0072971043081683
251,0.0107371539817681
252,0.0030340661541463
253,0.033811855497493
254,0.0057994344160083
255,0.004868081512473
256,0.0117785733020132
257,0.0097541470994887
258,0.0174493127805594
259,0.0043882716662896
260,0.0173381464327808
261,0.0203810588672472
262,0.0145894016783817
263,0.0258743314915823
264,0.0083248274303746
265,0.0059013872413974
266,0.0053537340499364
267,0.0218791028084301
268,0.0318869143922488
269,0.016307578042802
270,0.0039407247385729
271,0.0043790519220469
272,0.0057808683595116
273,0.0092166314415639
274,0.0047541125385809
275,0.0164761829111516
276,0.0043377190885853
277,0.0383328121821937
278,0.0052738023904798
279,0.004995856182109
280,0.025924666740298
281,0.0152291170742732
282,0.0187229206311944
283,0.0044681619328234
284,0.0037216591298833
285,0.0239179227539129
286,0.008909487561073
287,0.0158235524094611
288,0.0036018424142871
289,0.0092403905027144
290,0.0060352018437474
291,0.0108541564831516
292,0.0036542382148813
293,0.0190432517303411
294,0.0047389332639117
295,0.0108790745324999
296,0.0036217615997206
297,0.0049721180550254
298,0.0130913128843307
299,0.0222086685495701
300,0.0082711297099426
301,0.0042531445796389
302,0.005416702430853
303,0.0044427964411856
304,0.0172585835440945
305,0.0041336604335133
306,0.0238904068209426
307,0.0154249035032766
308,0.0030819395323537
309,0.0295326717388665
310,0.0087049851417081
311,0.0178339578612171
312,0.0057129895284792
313,0.0130085897173334
314,0.004224224103314
315,0.0077687552219917
316,0.0206323761732851
317,0.0549480953592824
318,0.0220817784822206
319,0.0088000345303275
320,0.0060539070681674
321,0.0049384275297829
322,0.0401094714040259
323,0.0089863609602393
324,0.0237176068259718
325,0.0096789245425729
326,0.0111829210438149
327,0.0134848343988555
328,0.005723021134077
329,0.0044339855557386
330,0.0633967596942743
331,0.0141343427705355
332,0.006015259135825
333,0.0037910095997408
334,0.0030819395323537
335,0.0176121651704083
336,0.0034273320342667
337,0.0039744142849717
338,0.0094850391860067
339,0.0040988757390782
340,0.0231655074784843
341,0.0186240580989537
342,0.0092558810819586
343,0.0040195629698477
344,0.0060127554278783
345,0.0045929812796889
346,0.0093537685860842
347,0.0203047719323198
348,0.0082671241834081
349,0.0054260585347269
350,0.0176114716456827
351,0.0299384917818092
352,0.0048753708614872
353,0.0260582595801001
