Timestamp,Water_Consumption
01/01/2015 00,220.37364897930829
01/01/2015 08,150.814134465245
01/01/2015 16,275.86175748322387
01/01/2016 00,82.70967918894453
01/01/2016 08,99.2512999700052
01/01/2016 16,197.6890143250653
01/01/2017 00,180.3609382374324
01/01/2017 08,128.83397394892015
01/01/2017 16,68.51292354434155
01/01/2018 00,142.32055215620898
01/01/2018 08,145.47480698608155
01/01/2018 16,141.71371540436067
01/01/2019 00,149.8626464791744
01/01/2019 08,252.20017698811904
01/01/2019 16,164.54985726344094
01/01/2020 00,280.1248867584508
01/01/2020 08,205.36331711763737
01/01/2020 16,100.1602224909403
01/02/2015 00,167.75048701583682
01/02/2015 08,105.1312965964189
01/02/2015 16,171.49232024136373
01/02/2016 00,70.50521305281436
01/02/2016 08,204.5481449188779
01/02/2016 16,70.45958479604981
01/02/2017 00,232.50373213646824
01/02/2017 08,100.74493667978132
01/02/2017 16,62.34582567282115
01/02/2018 00,155.80667582162138
01/02/2018 08,100.24952053223528
01/02/2018 16,86.54485464715228
01/02/2019 00,113.7884538324666
01/02/2019 08,122.78402507461936
01/02/2019 16,96.69930696657278
01/02/2020 00,116.9786255948159
01/02/2020 08,145.8598071927555
01/02/2020 16,120.10192270450504
01/03/2015 00,144.3735887674656
01/03/2015 08,273.9671240626549
01/03/2015 16,219.22559981214008
01/03/2016 00,157.5772762134243
01/03/2016 08,90.09517019277853
01/03/2016 16,188.8153567501171
01/03/2017 00,138.04818747700165
01/03/2017 08,40.75622518547067
01/03/2017 16,73.59243467871275
01/03/2018 00,86.58996340574879
01/03/2018 08,174.49473026812228
01/03/2018 16,214.50521468076985
01/03/2019 00,113.92466924005429
01/03/2019 08,159.3475074212443
01/03/2019 16,89.29777959602623
01/03/2020 00,126.02717875889287
01/03/2020 08,231.758302110855
01/03/2020 16,341.9220211781981
01/04/2015 00,126.37383021196352
01/04/2015 08,204.59655868520105
01/04/2015 16,224.72967641040825
01/04/2016 00,132.44340843261438
01/04/2016 08,42.17638450935621
01/04/2016 16,189.53739387880648
01/04/2017 00,100.35288418039148
01/04/2017 08,208.96115367425884
01/04/2017 16,131.55234024490665
01/04/2018 00,318.54806831433604
01/04/2018 08,110.48304280379124
01/04/2018 16,141.44271724652396
01/04/2019 00,228.5174492794528
01/04/2019 08,200.2299176041541
01/04/2019 16,97.1120042072492
01/04/2020 00,232.51566363603496
01/04/2020 08,78.51848159753281
01/04/2020 16,263.56486697530363
01/05/2015 00,71.19297625531196
01/05/2015 08,212.3990058652336
01/05/2015 16,107.36296574742408
01/05/2016 00,105.82916553402414
01/05/2016 08,366.65054410377735
01/05/2016 16,318.52188948922367
01/05/2017 00,166.7505861087265
01/05/2017 08,117.43532899862863
01/05/2017 16,78.49005317072447
01/05/2018 00,123.91270398363164
01/05/2018 08,305.3218248810493
01/05/2018 16,188.27673862391345
01/05/2019 00,88.45882178618105
01/05/2019 08,66.12996636653922
01/05/2019 16,103.7979293998844
