ID,C22,C23
0,0.0368757780388776,0.1097799651146112
1,0.0128449437486622,0.0192389029596762
2,0.0267904040383953,0.1442165380218566
3,0.0185150421437199,0.0761984632225522
4,0.0275968666256019,0.0508269660715924
5,0.0498205935853391,0.1723731545451898
6,0.0246313705845593,0.7066178313455536
7,0.1125328664848282,0.4562078309188309
8,0.0094191403639186,0.0745110672302781
9,0.004908871794926,0.002588108022544
10,0.0627608509892368,0.0956433858605692
11,0.0119465211953709,0.2531646797720386
12,0.0232274954085212,0.0927824115380474
13,0.0076570541293974,0.047933531370162
14,0.0053530244202036,0.0461839847708403
15,0.058301629109367,0.1230172312532101
16,0.0078702574990373,0.0733349061034227
17,0.0112791361623592,0.0836567615775533
18,0.0261151455540882,0.1535710052488526
19,0.0116372610953319,0.2238630617375185
20,0.0208136080598549,0.2383510275623736
21,0.1345060464964561,0.0953831755132848
22,0.0819861227317076,0.0877075124121353
23,0.0151228833636039,0.1883523281290943
24,0.0036752513433682,0.1416175979911572
25,0.0323253881952339,0.4722094620194592
26,0.0230398803521737,0.1007607987973594
27,0.0077240081898551,0.0567154754280979
28,0.0189876361089616,0.094972853364134
29,0.0270972569467474,0.0944795712997844
30,0.1301853035709271,0.1240401539720199
31,0.0258789812012608,0.2147999594878721
32,0.0175491992029335,0.1287153881739375
33,0.0414085525824546,0.1634601370027823
34,0.0071791483367476,0.1019955092702123
35,0.0158900579824901,0.0539035605225683
36,0.004908871794926,0.0398510944566238
37,0.0315893224158415,0.0829838933576883
38,0.0314767403231442,0.1995451752372802
39,0.0094247728282269,0.0632946992407343
40,0.011398243133756,0.2715726453462328
41,0.0145263637075757,-0.0257057675341478
42,0.0093487638676222,0.0755697481210545
43,0.0076570541293974,0.0534007219907798
44,0.0320170028442433,0.0846996237088816
45,0.0089775175345337,0.0455555916010872
46,0.0108650550116933,0.0976481715678003
47,0.0267167865202125,0.1017341980643942
48,0.0460056841818939,0.0779916541872702
49,0.019215990538926,0.0786731709150656
50,0.0073452994272727,0.0960848556709171
51,0.0097899880800312,0.1705932942701301
52,0.0089046112423446,0.0248309894572
53,0.0663627103365641,0.0982958505168992
54,0.013898485236298,0.1261872650065916
55,0.0493835981122017,0.133249155576487
56,0.004908871794926,0.0735054753596371
57,0.0091378875384023,0.0214284590123897
58,0.0080852302214978,0.0889301241507914
59,0.0623433140115437,0.4940322850344565
60,0.0321550994249562,0.1306976325878185
61,0.0426084591179303,0.4056815090741967
62,0.0130592066905435,0.0732558351763719
63,0.0089046112423446,0.0209325792276095
64,0.0115551649994656,0.084827458829668
65,0.0504946707167462,0.1619372102748685
66,0.0075676773720104,0.075766447189868
67,0.0474162216430911,0.2900273693235208
68,0.0098565053210975,0.3770788636343002
69,0.0151483492061586,0.0305818592274986
70,0.004908871794926,0.0823314907105654
71,0.046348727481957,0.1118521488484805
72,0.0833569594424559,0.4413183177114352
73,0.004908871794926,0.1279374213908347
74,0.0396000507842316,0.0972002449186651
75,0.0112535937967393,0.0759420981523808
76,0.0138838981345386,0.0825230075921027
77,0.012493322419489,0.0784855880234603
78,0.0194905950754971,0.0867928895427186
79,0.0334241741593657,0.164905541122482
80,0.0170620182887276,0.0980318406602146
81,0.0189413549458393,0.1340672366423341
82,0.0078702574990373,0.1611940455791278
83,0.0405322616441324,0.0593620723856903
84,0.1479895243881244,0.1836259567922735
85,0.0196826969456949,0.0169828842612852
86,0.0081974347865823,0.0900777392425846
87,0.0424753902205182,0.0710530938530022
88,0.0044161690473472,0.0640389437900948
89,0.0283756313408801,0.1616631817082192
90,0.0158308143998354,0.0633687861566962
91,0.0262610037441689,0.092059889152946
92,0.0547404996503089,0.1217643410859074
93,0.004908871794926,0.0397642296034405
94,0.0850430433963836,0.1586325751503702
95,0.0072129015041198,0.1763856247534805
96,0.006624554853063,0.1913952457303788
97,0.0768256785793553,0.1278853983040209
98,0.0199776832430714,0.1667306179180326
99,0.176884967030817,0.1676543904044393
100,0.0073892249581902,0.0528077554496102
101,0.0948731864935168,0.3654535887143259
102,0.0334186085827084,0.1343399182253067
103,0.031720755578847,0.1738291243693801
104,0.0133336171982435,0.1206522589711009
