Timestamp,Water_Consumption
01/01/2015 00,219.27801674004192
01/01/2015 08,153.0558457480957
01/01/2015 16,274.1145472909699
01/01/2016 00,83.17654364493428
01/01/2016 08,104.95637306369308
01/01/2016 16,193.39636799623216
01/01/2017 00,186.77733734151775
01/01/2017 08,133.41940731582253
01/01/2017 16,68.04572739712631
01/01/2018 00,141.72450572445757
01/01/2018 08,147.02540047845824
01/01/2018 16,142.38435348430866
01/01/2019 00,154.76718384686276
01/01/2019 08,252.87344647521783
01/01/2019 16,148.11445407387072
01/01/2020 00,276.67009340088777
01/01/2020 08,208.37734581175147
01/01/2020 16,100.03784586015576
01/02/2015 00,174.69171728606878
01/02/2015 08,102.38127143057412
01/02/2015 16,172.49526112070842
01/02/2016 00,70.61213932783907
01/02/2016 08,202.24983906367348
01/02/2016 16,72.61945882931967
01/02/2017 00,226.5607853787291
01/02/2017 08,102.10838619879378
01/02/2017 16,62.65658347701593
01/02/2018 00,160.3398729888059
01/02/2018 08,112.86591724551052
01/02/2018 16,83.31319929314557
01/02/2019 00,114.04670142893283
01/02/2019 08,118.81433821606528
01/02/2019 16,98.34590209761676
01/02/2020 00,115.0390972410451
01/02/2020 08,147.36632875396862
01/02/2020 16,122.84591154161222
01/03/2015 00,143.74485536656343
01/03/2015 08,277.5745929358233
01/03/2015 16,216.6214752053669
01/03/2016 00,156.25920965977494
01/03/2016 08,89.96776386937157
01/03/2016 16,189.00845575221172
01/03/2017 00,140.2843668531804
01/03/2017 08,41.89889680295038
01/03/2017 16,74.6457681812852
01/03/2018 00,85.96408711992834
01/03/2018 08,182.4709062273968
01/03/2018 16,213.6900214180513
01/03/2019 00,115.96302659106624
01/03/2019 08,159.84563966934954
01/03/2019 16,86.46248703295164
01/03/2020 00,122.98931757716004
01/03/2020 08,222.48058319387235
01/03/2020 16,341.55839712294363
01/04/2015 00,128.75386439955224
01/04/2015 08,197.75278745090415
01/04/2015 16,220.69281181948335
01/04/2016 00,131.96945855716962
01/04/2016 08,40.471453660540455
01/04/2016 16,188.1600374590304
01/04/2017 00,100.86443917083838
01/04/2017 08,209.52905975293376
01/04/2017 16,133.30227423519992
01/04/2018 00,318.66823779613253
01/04/2018 08,106.22289972288628
01/04/2018 16,144.7874875893552
01/04/2019 00,230.6034676332957
01/04/2019 08,195.53306896669065
01/04/2019 16,88.89537411927664
01/04/2020 00,234.9340536754286
01/04/2020 08,78.62899793979231
01/04/2020 16,268.121844909823
01/05/2015 00,75.259815622645
01/05/2015 08,215.11255697097792
01/05/2015 16,112.94720863543792
01/05/2016 00,99.94185083116048
01/05/2016 08,359.4350138545484
01/05/2016 16,328.44619760400184
01/05/2017 00,165.55135279292102
01/05/2017 08,119.94688007075956
01/05/2017 16,74.83534463530538
01/05/2018 00,124.3098513316695
01/05/2018 08,300.5480579391032
01/05/2018 16,192.6715844369496
01/05/2019 00,88.53354576500871
01/05/2019 08,68.00937900724593
01/05/2019 16,105.34925011473544
01/06/2015 00,119.15024208415944
01/06/2015 08,112.47068413453516
01/06/2015 16,199.42154734826053
01/06/2016 00,163.5865938603212
01/06/2016 08,88.00376765480557
01/06/2016 16,62.30520296437325
01/06/2017 00,112.65857939162824
01/06/2017 08,151.6816117282233
01/06/2017 16,315.24878366714586
01/06/2018 00,214.6335737828748
01/06/2018 08,152.70334387229235
01/06/2018 16,125.21341969802856
01/06/2019 00,98.76209652751017
01/06/2019 08,134.12699914584542
01/06/2019 16,344.325901374477
01/07/2015 00,160.13942108573298
01/07/2015 08,117.89303178227954
01/07/2015 16,87.12098342717393
01/07/2016 00,63.28881682096501
01/07/2016 08,126.01574071312504
01/07/2016 16,105.78961980356397
01/07/2017 00,97.14378533630016
01/07/2017 08,284.4871062213178
01/07/2017 16,58.45117948761096
01/07/2018 00,388.9763329331906
01/07/2018 08,178.09620008835395
01/07/2018 16,368.0464513430555
01/07/2019 00,258.0471558452257
01/07/2019 08,275.6607541891938
01/07/2019 16,212.65332441633748
01/08/2015 00,105.2506174492227
01/08/2015 08,114.3558362861677
01/08/2015 16,170.5920208698444
01/08/2016 00,228.8937462969275
01/08/2016 08,121.4829915350206
01/08/2016 16,235.16653475150804
01/08/2017 00,89.04187255913415
01/08/2017 08,192.2976746900009
01/08/2017 16,135.91146024092347
01/08/2018 00,96.13057662484596
01/08/2018 08,66.55036692304276
01/08/2018 16,101.29850505292094
01/08/2019 00,67.77854001389531
