ID,C30
0,0.0600049551697536
1,0.0037991046095355
2,0.0632823302706326
3,0.0043255922040059
4,0.006133106083618
5,0.0238461724341702
6,0.4912750351334778
7,0.0043769881716086
8,0.0037991046095355
9,0.0043255922040059
10,0.007838809336428
11,0.018249291327558
12,0.0037991046095355
13,0.0037991046095355
14,0.021428604855211
15,0.0037991046095355
16,0.0059481040637563
17,0.0744935849336996
18,0.0275348523694645
19,0.9565883353691986
20,0.0414997102755676
21,0.0037991046095355
22,0.0113554188840878
23,0.0070587426137733
24,0.0227405779126654
25,0.0474926223808522
26,0.3029077385411454
27,0.0037991046095355
28,0.0084592496398925
29,0.0099939631302929
30,0.0169222338711931
31,0.3485049459025702
32,0.2791577788569355
33,0.036387632292937
34,0.0037991046095355
35,0.0020807407684712
36,0.0153121799351736
37,0.0059770038181539
38,0.0037991046095355
39,0.0072374772401615
40,0.0985538326761541
41,0.004999287904249
42,0.0290923441619468
43,0.0065456311979885
44,0.0037991046095355
45,0.0207038121419116
46,0.015083017276376
47,0.0099254161589867
48,0.0106363471252932
49,0.0186728644742486
50,0.0223368179407059
51,0.1239834012934095
52,0.0078813660778194
53,0.005071300559686
54,0.4975916242522742
55,0.0060684343455448
56,0.010637236538352
57,0.0037991046095355
58,0.0288849146575755
59,0.3729272334870273
60,0.0109735030976678
61,0.4480886569920783
62,0.2203187838143292
63,0.0037991046095355
64,0.0257321364163742
65,0.372456206020908
66,0.0037991046095355
67,0.0941003526944057
68,0.3179861416259171
69,0.0037991046095355
70,0.0136882401541895
71,0.0040312567264861
72,0.1673939636505763
73,0.0223368179407059
74,0.0037991046095355
75,0.2350864875600762
76,0.0728991399931344
77,0.0081825358623261
78,0.0044757491098805
79,0.0195809661939363
80,0.0376813131854958
81,0.0437223370511872
82,0.1367061163158012
83,0.0069763179756789
84,0.0096969720737631
85,0.0037991046095355
86,0.0030148608905817
87,0.0341462362387772
88,0.0043255922040059
89,0.0382149870395749
90,0.0037991046095355
91,0.0043255922040059
92,0.009970879281647
93,0.0037991046095355
94,0.1425162243370521
95,0.4539441126374384
96,0.036387632292937
97,0.0148166986594531
98,0.0037991046095355
99,0.0807832924886695
100,0.006133106083618
101,0.0945714621314634
102,0.0485444340423071
103,0.127583869977863
104,0.3210468911687001
105,0.1187978975625099
106,0.1630009134071968
107,0.0116190127858515
108,0.0037991046095355
109,0.0037991046095355
