ID,C11,C12
0,0.0895203258650061,0.0333136288426915
1,0.0468319973942232,0.014832109864031
2,0.0396351558424954,0.0085942732002452
3,0.0317983788260347,0.0134717266373202
4,0.0748562213508241,0.0103209185799216
5,0.0372351685926102,0.0361028465667489
6,1.0330867574559093,0.0504905075003564
7,0.0776993721579566,0.0164646010661756
8,-0.0077389871720967,0.1221541216954876
9,-0.0008317420747817473,0.0319761497703014
10,0.0152272894668822,0.0364126738895295
11,0.0184989844518147,0.0224106256027455
12,0.1427426904157012,0.0235416284640025
13,-0.0032280002532549,0.0225581575422923
14,0.0043805679968189,0.0070121664020491
15,-0.0046142910569598,0.0234423805895433
16,-0.0051601640050593,0.0127254244070657
17,0.0430920816627425,0.1324633513140299
18,0.0388105565423659,0.0151589719789201
19,1.5612090155237497,0.02587848481285
20,0.1131132572400907,0.0176828234070428
21,0.0965429739139047,0.0120888186247186
22,-0.0061873261922064,0.012424310221789
23,0.1519695110392683,0.0517058084596585
24,0.0529194623413066,0.0120146031321867
25,0.0872603238458673,0.030016901535376
26,0.0969806510574985,0.2099463478661648
27,-0.0015583261929634,0.0832695139215077
28,0.0062701344435821,0.0068895492767781
29,0.0874534910124205,0.0084363225796125
30,0.0958765150771238,0.0180636831900785
31,0.1850881153120974,0.0164197719486339
32,0.4094658811358515,0.0123484093864619
33,0.0429229976293452,0.0244427452280008
34,0.0320679806216565,0.0737759351946626
35,-0.0012785857579296,0.0884852624075877
36,0.0135300354689627,0.0267794948485545
37,-0.0192533171099144,0.0155325090590424
38,0.2760757002559364,0.0132439555008688
39,0.0903001633874476,0.012203985734189
40,0.25355418848305,0.0163700370284943
41,0.011308914066297,0.0869548137051908
42,0.1627924397752332,0.0109068595956644
43,0.2791382728208669,0.0268440377185045
44,0.0062916823563359,0.1436164013466198
45,-0.0025674080261911,0.0562798979944575
46,0.1214223930924717,0.0186829996063836
47,0.0155425286613863,0.0102342783420256
48,0.0022613296913911,0.0069271387946657
49,0.012510603525838,0.0096619615250831
