ID,C25,C26
0,0.0509345708684496,0.1200881007937074
1,0.0156705503737985,0.0181129572422886
2,0.7355288472587209,0.0215455514993528
3,0.0618625975272525,0.0117348641955764
4,0.0156705503737985,0.0011842228677458
5,0.02573436844763,0.0086977284805714
6,0.798319317922179,0.0940049826250461
7,0.028029580802141,0.0030811229082224
8,0.0156705503737985,0.0311880947447681
9,0.0150285245305358,0.0140350799371028
10,0.0949511264604016,0.0244519284686258
11,0.0388631268557592,0.0051167986893744
12,0.0150285245305358,0.0055766988750043
13,0.0269688906534075,0.0189010075783738
14,0.5754841533468071,0.0544020698721549
15,0.028029580802141,0.0096843370276182
16,0.0492170122976322,0.0229034311203238
17,0.1815807738399972,0.0513162121939879
18,0.1114697468525637,0.0315780996684685
19,0.3704574778072502,0.0932476368464181
20,0.1815807738399972,0.039554602683088
21,0.0217995608378633,0.0038806026106472
22,0.0896745159931388,0.018609703176061
23,0.0547832619901246,0.0244839329336964
24,0.0455719279394916,0.0223543383180884
25,0.0875800567388442,0.0248615951147057
26,0.7444643331961207,0.1259088547896754
27,0.0251714784805163,0.0098567952630564
28,0.2254595512037131,0.0079864318963155
29,0.3387222255093011,0.0125047759071933
30,0.0161052298186778,0.0170137826577716
31,1.2370293196560316,0.0621886538434464
32,0.6400659801708035,0.1777879882392193
33,0.0188585018892272,0.016858983472163
34,0.0156705503737985,0.0084118017595455
35,0.0373464328855707,0.0305475698576495
36,0.3018025313919143,0.0336610783680032
37,0.0511534262601717,0.0125987993830708
38,0.0156705503737985,0.0032750513604496
39,0.1815807738399972,0.0299222021928482
40,0.1341079163809272,0.0398671831486306
41,0.0150285245305358,0.0063260008638705
42,0.2360557236658142,0.0159980961237195
43,0.024657663159488,0.0197178883844299
44,0.0156705503737985,0.0343695382681423
45,0.1255460126209446,0.0127543233637485
46,0.0260581044400542,0.0215573238703398
47,0.0179457299797295,0.030219707044741
48,0.1202127066623152,0.0059187456091117
49,0.1331746397132893,0.0079628004878887
50,0.5639008726844996,0.0276215202849709
51,0.2231589123963577,0.0701384373005087
52,0.0823874525646179,0.0165312712725921
53,0.0156705503737985,0.0051126185421192
54,0.570421442008993,0.103504071790818
55,0.0156705503737985,0.0112393331769334
56,0.0823874525646179,0.0208977597340479
57,0.0150285245305358,0.0096802699156186
58,0.0324597086561344,0.0374227215652791
59,0.5932467156068388,0.0818459628179717
60,0.1874129190088215,0.0147038784378193
61,0.3980190567650798,0.1319735555552913
62,0.8801392834262889,0.1025862189428042
63,0.0156705503737985,0.0115849642222899
64,0.1583115064946842,0.0345789659764623
65,0.8464372684808414,0.0285892596730392
66,0.0156705503737985,0.0249212179021019
67,0.2038044906454534,0.0530136549665798
68,0.36586117924675,0.0691038446094886
69,0.024657663159488,0.003807057640053
70,0.1616558255315258,0.0103145983379125
71,0.0293901741657837,0.0377282450150021
72,0.5562403466007173,0.073156607943807
73,0.5969633733308375,0.0266147429079332
74,0.0208867889283656,0.0105586991285889
75,0.7149604335987907,0.141753602865362
76,0.3253536404933048,0.0833792699835318
77,0.0465269771463145,0.0198083232632507
78,0.024657663159488,0.0036101489339038
79,0.0563854126645683,0.0109274718349482
80,0.2294356470607827,0.0213254604513653
81,0.266193456087095,0.0123962033555293
82,1.5871415932757746,0.0379412661283438
83,0.2627360464808962,0.0161327773013743
84,0.0218787232567056,0.0395939878301292
85,0.024657663159488,0.002604112974
86,0.0217995608378633,0.007480179450169
87,0.1897282248770725,0.0292433401448596
88,0.0156705503737985,0.0255928463280738
89,0.1331746397132893,0.0201664408674922
90,0.0353092563397158,0.00982642314723
91,0.0616634123085905,0.0181848609030068
92,0.0318176828128717,0.0019637653275371
93,0.0156705503737985,0.0108338204741101
94,1.109674511766244,0.021513655565142
95,0.8412076143118985,0.2278139327763037
96,0.0223493829522713,0.0174589175530276
97,0.0297253626901156,0.01917010082174
98,0.0156705503737985,0.0044132989754038
99,0.047862064760594,0.05251794954414
100,0.0150285245305358,0.0072498979408988
101,0.2868969267234579,0.1595976791313523
102,0.5008581244197932,0.009757124548979
103,0.1661161066855502,0.0915066910778985
104,2.285228568751009,0.0160518221710045
105,1.5233810758778792,0.0476795379776905
106,2.160415443247658,0.0980706882496618
107,0.6545121130453855,0.023481055834567
108,0.0156705503737985,0.0102315863389637
109,0.0156705503737985,0.0069432796040315
110,0.0582859679394833,0.0774683764791744
111,0.028029580802141,0.0156357817684065
112,0.0150285245305358,0.0058597880507691
113,0.4487312207908335,0.0373416572911316
114,1.1004811018334668,0.056523100091999
115,0.0150285245305358,0.0161825976841848
116,0.0150285245305358,0.0294226807049789
117,0.1897282248770725,0.0447242940514601
118,0.1633598000459106,0.0162053402702689
119,0.0156705503737985,0.0152034919999019
120,0.0156705503737985,0.0186483960569753
121,0.0354912092131062,0.0445943222376328
122,0.0567267743987404,0.0236320380767125
123,0.0646469725449069,0.0633530149149512
124,2.4573105753567157,0.2251454218976012
125,0.0327441799141898,0.0327606887285982
126,0.0415782306496485,0.0137601518451702
127,0.0241107883317827,0.0021445585665937
128,0.1924845315167122,0.0744864327664899
129,0.4265705411650206,0.0173004856088468
130,0.1457920599620056,0.0187976477852474
131,0.0196150369862526,0.0312987645690993
132,0.9846529656184804,0.0402016371480313
133,0.6171311812919531,0.074831925154871
134,0.0218276520878508,0.0154260708388992
135,0.0156705503737985,0.0231982743999768
136,0.3991509898893501,0.0647921111542323
137,0.0414822774161084,0.0220411805794736
138,0.3347566616408958,0.0182372383400031
139,0.1779484246050206,0.1056848620419188
140,0.8187531969139319,0.0724045392588311
141,0.6312128894184217,0.057809704453111
142,0.028029580802141,0.0004675287918693527
143,0.0156705503737985,0.0026058173174899
144,0.0318176828128717,0.0121814708403187
145,0.036099573158609,0.0081243106481894
146,0.0332059105545713,0.0064574628096898
147,0.024657663159488,0.0237941177363608
148,0.230364207303538,0.0999787985446194
149,0.0519072829316801,0.0178383511553332
150,0.029106286090283,0.0112230987448935
151,0.1143143163004797,0.0581938363201023
152,0.0388631268557592,0.05066198507498
153,0.2343346646063228,0.0276933082596905
154,0.0150285245305358,0.0185932624247686
155,0.0341047732778325,0.0310621018255285
156,0.0156705503737985,0.0031936361418294
157,0.0380349727035,0.0535117349649029
158,0.1583115064946842,0.0177331252336827
159,0.0643901515519619,0.0668416241026046
160,0.1449057333608298,0.0330189246850374
161,0.0496358191864065,0.0121292583291546
162,0.0360989752495161,0.0099214266436315
163,0.0973859258352977,0.0109749331031647
164,0.9627864729242366,0.0864816844720553
165,0.0353627325654461,0.0111151100466103
166,0.0150285245305358,-0.0016370408330292
167,0.029106286090283,0.0062078443420334
168,0.0360989752495161,0.0268353171932611
