ID,C13,C14,C15,C16,C17
0,0.0093096119261876,0.0844538711752802,0.0392558511150888,0.4453206587502072,0.2534673944273703
1,0.0030320891527712,0.0167973966235122,0.0285879714276995,0.2604587223765711,0.026546106640107
2,0.0253141158697648,0.1011847880071555,0.0217109463331177,0.1544505342760394,0.2303260356738786
3,0.0062131734838889,0.0261974699750835,0.0264852276225462,0.2330722346821139,0.0417861637788331
4,0.0062960264730695,0.0145831933695417,0.030456173633214,0.2194844059565375,0.0681116607401957
5,0.0185587293373605,0.0218448940794742,0.0439836153448447,0.3292579924606988,0.1664054964376003
6,0.0589347770152703,0.326581302338961,0.0481030476433113,0.2887727179483781,3.024937986483546
7,0.006514244774667,0.0314988066892665,0.0628128884630165,0.2367261772894571,0.1072439830413526
8,0.0163747250516512,0.0482335229825521,0.787055825166393,7.861674960368619,0.0247034690937465
9,0.0036043878352988,0.0158841305600772,0.3944244712395481,4.600390721942604,0.0383586469933828
10,0.0145015631996334,0.0549707022363845,0.3132877995297201,2.0815009576187737,0.4752969563951222
11,0.0081511970276328,0.021260049201298,0.0476044463496543,0.3398075642914782,0.2077010586753925
12,0.0054400746402511,0.0166584451871285,0.0834886048608347,0.7981425539044003,0.0382611682534655
13,0.0055982447301407,0.0098995520601575,0.048364568901237,0.4230772630696455,0.0340193943947991
14,0.0086607088450595,0.0267353908783816,0.0643025720994807,0.356448684717835,0.0340193943947991
15,0.0040605059765998,0.0155024635095442,0.0466643029278963,0.3150758132257769,0.0659388041994855
16,0.0044745599806678,0.0421895155813372,0.082104614724161,0.8517934909475307,0.0745398348908377
17,0.0054809026259367,0.0992278478442285,0.4652305113479849,3.418926813072831,0.5437626839557009
18,0.0061996793109987,0.0498637999188913,0.040117316289328,0.5000044974883358,1.388661224555089
19,0.0362789370812383,0.2971467093565634,0.0499806915097758,0.4599538886838863,0.4806532600486929
20,0.0264214083255642,0.0523182288087964,0.0288732931287847,0.1984406620183298,0.2104295123963123
21,0.0062996089827042,0.0189373584943651,0.044311983910378,0.2265245592140863,0.0896641359677044
22,0.0067461336401952,0.0155112620049449,0.0203993307580128,0.1787671431818316,0.2323338964078896
23,0.0268726085668508,0.0423760979828485,0.1790427901353575,1.5295713233215074,0.1671526651143534
24,0.0075777900992083,0.1125496828316654,0.0203993307580128,0.1646521523514101,0.5594744392146634
25,0.0256702831940633,0.1367411667051028,0.0363540028841122,0.2266746125103245,1.830279468835196
26,0.0287148052258776,0.4039932595941691,0.8145245452099368,5.271539272173614,0.164522117552205
27,0.0045769890856949,0.0118251678867791,0.1962163566998094,2.188233642272026,0.026546106640107
28,0.0150878806661471,0.017015343480959,0.0217109463331177,0.2281539946713755,0.0469197496813461
29,0.0191099623727272,0.0586107667367441,0.0306593967755213,0.5776575514034639,0.0467535357119953
30,0.0044980720257858,0.0563588621952631,0.0367586960121877,0.4482524321799437,0.3422961159694563
31,0.0277068317056323,0.0832224564436883,0.0293152038277946,0.2912014230539361,1.2305063368839722
32,0.0132146910829537,0.2475834487922084,0.0534775176704749,0.8495727024426023,0.1416696496625985
33,0.005792849063187,0.0249641575282267,0.0234063846212699,0.3050164597959528,0.2718572913681595
34,0.0133555134734028,0.0256310008480041,0.2800183850843347,6.705404616325469,0.0241029895505374
35,0.0054027009354517,0.0476128586814566,0.5413758647257816,0.8907388876111517,0.1815678442025995
36,0.008289095170699,0.0275066883840891,0.2852803757917024,2.1017139720649727,0.0340193943947991
37,0.0050157866307249,0.0192259449758394,0.0448499391125403,0.2770864322235147,0.0699807323789894
38,0.0275761023798854,0.0175989948983597,0.0567902682153396,0.2377262375236759,0.25506209264402
39,0.0052014532010848,0.0184872068565864,0.1156875576046183,0.8839664984413693,0.0791336344218319
40,0.1641414579471988,0.085591678602138,0.0345253025218732,0.288863438313202,0.2207003857911143
41,0.0032882478553123,0.0126491367918033,0.4404585250224806,1.9825560698670608,0.0382611682534655
