Timestamp,Water_Consumption
01/01/2015 00,221.338121512398
01/01/2015 08,151.2467439173703
01/01/2015 16,276.2952236933156
01/01/2016 00,82.94714615667536
01/01/2016 08,99.32260112416624
01/01/2016 16,198.11707274311465
01/01/2017 00,180.11265725794917
01/01/2017 08,129.09908742161178
01/01/2017 16,68.27270185174828
01/01/2018 00,142.7000087778788
01/01/2018 08,144.5587105068294
01/01/2018 16,141.84563339476432
01/01/2019 00,149.8385354754248
01/01/2019 08,251.99793107558529
01/01/2019 16,165.56639647138823
01/01/2020 00,279.9094411444293
01/01/2020 08,204.424841102928
01/01/2020 16,100.43939338173642
01/02/2015 00,166.94479701664392
01/02/2015 08,105.10103691929064
01/02/2015 16,171.6771864110353
01/02/2016 00,70.1577683884029
01/02/2016 08,204.15247070197887
01/02/2016 16,69.61604394662187
01/02/2017 00,233.5766387268224
01/02/2017 08,100.21018509816494
01/02/2017 16,62.43286524488509
01/02/2018 00,156.40705727555292
01/02/2018 08,101.72398324992632
01/02/2018 16,86.84749898240344
01/02/2019 00,113.99684804423455
01/02/2019 08,122.30258844993097
01/02/2019 16,97.30104876954
01/02/2020 00,117.9075546136965
01/02/2020 08,145.71865634086362
01/02/2020 16,119.53361079300576
01/03/2015 00,144.12861010587653
01/03/2015 08,275.4100680492432
01/03/2015 16,218.8607283340135
01/03/2016 00,156.1997539731541
01/03/2016 08,89.5954726840891
01/03/2016 16,189.9923580467706
01/03/2017 00,138.02766648874433
01/03/2017 08,41.63756037189548
01/03/2017 16,73.87092062667881
01/03/2018 00,86.69286512750833
01/03/2018 08,174.1862380741461
01/03/2018 16,213.1392355795772
01/03/2019 00,113.80221005237551
01/03/2019 08,159.86778692751574
01/03/2019 16,89.36878335521085
01/03/2020 00,125.97236551523272
01/03/2020 08,235.77324805971764
01/03/2020 16,343.1852199360507
01/04/2015 00,126.92047129680414
01/04/2015 08,204.5787676801683
01/04/2015 16,223.8496951811476
01/04/2016 00,132.72229077474938
01/04/2016 08,42.83780760452376
01/04/2016 16,190.0878080147234
01/04/2017 00,100.38976981096975
01/04/2017 08,210.2123624704708
01/04/2017 16,130.5927032208066
01/04/2018 00,316.9942990600257
01/04/2018 08,110.16997893682648
01/04/2018 16,141.46786959936122
01/04/2019 00,228.4319495756363
01/04/2019 08,200.0827071358308
01/04/2019 16,96.89637347854114
01/04/2020 00,231.3148117121179
01/04/2020 08,79.11045507286717
01/04/2020 16,263.2904580620958
01/05/2015 00,71.41046154178538
01/05/2015 08,210.65641051227945
01/05/2015 16,107.04470181964363
01/05/2016 00,105.9965712399508
01/05/2016 08,365.2457550525057
01/05/2016 16,318.3928464900499
01/05/2017 00,166.5705500228387
01/05/2017 08,117.48870387923117
01/05/2017 16,78.40039272357404
01/05/2018 00,123.09916905714908
01/05/2018 08,306.9815613120151
01/05/2018 16,187.99296652514548
01/05/2019 00,88.20389664884546
01/05/2019 08,65.43643106294185
01/05/2019 16,103.41460326626346
01/06/2015 00,113.66413822650648
01/06/2015 08,110.26741462812257
